,cluster,Major_Class,Acute_Chronic,Prod_Form
63402020660,5,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020830,5,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402030230,5,MENTAL HEALTH,CHRONIC,ORALS
63402030401,5,MENTAL HEALTH,CHRONIC,ORALS
63402030410,1,MENTAL HEALTH,CHRONIC,ORALS
63402030430,5,MENTAL HEALTH,CHRONIC,ORALS
63402030601,5,MENTAL HEALTH,CHRONIC,ORALS
63402030610,1,MENTAL HEALTH,CHRONIC,ORALS
63402030630,5,MENTAL HEALTH,CHRONIC,ORALS
63402030801,4,MENTAL HEALTH,CHRONIC,ORALS
63402030810,1,MENTAL HEALTH,CHRONIC,ORALS
63402030830,5,MENTAL HEALTH,CHRONIC,ORALS
63402031230,5,MENTAL HEALTH,CHRONIC,ORALS
63402051001,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402067530,5,RESPIRATORY AGENTS,CHRONIC,LUNG
63402068106,5,RESPIRATORY AGENTS,CHRONIC,LUNG
63402068160,5,RESPIRATORY AGENTS,CHRONIC,LUNG
63402070101,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
63402071101,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402071201,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402073760,1,"NASAL PREPS, TOPICAL",CHRONIC,NASAL
63402091101,5,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402091130,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402091164,4,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63459010101,3,,,
63459010130,1,ADHD,CHRONIC,ORALS
63459017714,1,ONCOLOGICS,ACUTE,INJECTABLES
63459020101,1,ADHD,CHRONIC,ORALS
63459020130,1,ADHD,CHRONIC,ORALS
63459020530,1,ADHD,CHRONIC,ORALS
63459021530,1,ADHD,CHRONIC,ORALS
63459022030,1,ADHD,CHRONIC,ORALS
63459022530,1,ADHD,CHRONIC,ORALS
63459034804,4,ONCOLOGICS,ACUTE,INJECTABLES
63459039008,3,ONCOLOGICS,ACUTE,INJECTABLES
63459039120,1,ONCOLOGICS,ACUTE,INJECTABLES
63459040230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459040430,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459091011,3,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091015,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091017,3,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091036,2,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091211,3,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091212,4,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091215,3,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091217,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091236,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091859,5,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63481002509,1,PAIN,ACUTE,ORALS
63481016038,4,ONCOLOGICS,CHRONIC,ORALS
63481042105,1,EAR TREATMENTS&EYE-EAR COMBOS,ACUTE,OTICS
63481061270,1,PAIN,ACUTE,ORALS
63481061370,1,PAIN,ACUTE,ORALS
63481062370,1,PAIN,ACUTE,ORALS
63481062385,5,PAIN,ACUTE,ORALS
63481062770,1,PAIN,ACUTE,ORALS
63481062870,4,PAIN,ACUTE,ORALS
63481062970,4,PAIN,ACUTE,ORALS
63481068447,1,PAIN,CHRONIC,DERMATOLOGICALS
63481081260,1,PAIN,ACUTE,ORALS
63481081360,1,PAIN,ACUTE,ORALS
63481081460,1,PAIN,ACUTE,ORALS
63481081560,1,PAIN,ACUTE,ORALS
63481081660,1,PAIN,ACUTE,ORALS
63481081760,1,PAIN,ACUTE,ORALS
63481081860,1,PAIN,ACUTE,ORALS
63653117101,5,ANTICOAGULANTS,CHRONIC,ORALS
63653117103,1,ANTICOAGULANTS,CHRONIC,ORALS
63653117105,1,ANTICOAGULANTS,CHRONIC,ORALS
63653117106,1,ANTICOAGULANTS,CHRONIC,ORALS
63653133202,1,ANTICOAGULANTS,CHRONIC,ORALS
63833051802,4,BLOOD COAGULATION,ACUTE,OTHER SYSTEMICS
63833082802,5,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
63833082902,5,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
63851050102,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
64011060128,5,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,VAGINALS
64011070104,5,OTHER WOMEN'S HEALTH,ACUTE,INJECTABLES
64116012101,4,ALL OTHER RESPIRATORY,ACUTE,ORALS
64208775201,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
64208775301,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
64370053201,2,ONCOLOGICS,ACUTE,INJECTABLES
64406000501,4,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000602,5,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000703,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000801,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001101,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001201,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001501,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001601,3,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406002001,5,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406002003,5,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406005801,3,OTHER CNS,CHRONIC,INJECTABLES
64406080101,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080201,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080301,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080401,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080501,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080601,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080701,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080801,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080901,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406091101,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406092201,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406093301,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406094401,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406096601,4,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406097701,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
64597030160,4,OTHER CNS,CHRONIC,ORALS
64764004613,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764008060,1,GI PRODUCTS,CHRONIC,ORALS
64764012103,1,ANTIDIABETICS,CHRONIC,ORALS
64764012303,1,ANTIDIABETICS,CHRONIC,ORALS
64764012403,1,ANTIDIABETICS,CHRONIC,ORALS
64764012530,3,ANTIDIABETICS,CHRONIC,ORALS
64764015104,1,ANTIDIABETICS,CHRONIC,ORALS
64764015105,3,,,
64764015560,1,ANTIDIABETICS,CHRONIC,ORALS
64764015860,1,ANTIDIABETICS,CHRONIC,ORALS
64764017130,4,ANTI-ULCERANTS,CHRONIC,ORALS
64764017530,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764017590,5,ANTI-ULCERANTS,CHRONIC,ORALS
64764024060,1,GI PRODUCTS,ACUTE,ORALS
64764025030,1,ANTIDIABETICS,CHRONIC,ORALS
64764025103,1,ANTIDIABETICS,CHRONIC,ORALS
64764025303,1,ANTIDIABETICS,CHRONIC,ORALS
64764025403,1,ANTIDIABETICS,CHRONIC,ORALS
64764030020,5,IMMUNOLOGY,CHRONIC,INJECTABLES
64764030114,1,ANTIDIABETICS,CHRONIC,ORALS
64764030115,3,,,
64764030230,1,ANTIDIABETICS,CHRONIC,ORALS
64764030430,1,ANTIDIABETICS,CHRONIC,ORALS
64764031030,1,ANTIDIABETICS,CHRONIC,ORALS
64764033560,1,ANTIDIABETICS,CHRONIC,ORALS
64764033760,1,ANTIDIABETICS,CHRONIC,ORALS
64764045124,1,ANTIDIABETICS,CHRONIC,ORALS
64764045125,3,,,
64764051030,1,ANTIDIABETICS,CHRONIC,ORALS
64764054130,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054311,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054411,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764062530,4,ANTIDIABETICS,CHRONIC,ORALS
64764067730,1,ANTIGOUT PREPS,CHRONIC,ORALS
64764070201,1,ANTI-ULCERANTS,CHRONIC,OTHER SYSTEMICS
64764070211,4,ANTI-ULCERANTS,CHRONIC,OTHER SYSTEMICS
64764072030,5,MENTAL HEALTH,CHRONIC,ORALS
64764073030,5,MENTAL HEALTH,CHRONIC,ORALS
64764075030,5,MENTAL HEALTH,CHRONIC,ORALS
64764080510,1,OTHER CNS,ACUTE,ORALS
64764080530,1,OTHER CNS,ACUTE,ORALS
64764089099,3,,,
64764091830,1,ANTIGOUT PREPS,CHRONIC,ORALS
64842102001,5,ONCOLOGICS,ACUTE,ORALS
64842102002,3,ONCOLOGICS,ACUTE,ORALS
64842102003,5,ONCOLOGICS,ACUTE,ORALS
64842102501,5,ONCOLOGICS,ACUTE,ORALS
64842102502,3,ONCOLOGICS,ACUTE,ORALS
64842102503,5,ONCOLOGICS,ACUTE,ORALS
64896067151,1,PAIN,ACUTE,ORALS
64896067250,1,PAIN,ACUTE,ORALS
64896067310,5,ADHD,CHRONIC,ORALS
64896067410,5,ADHD,CHRONIC,ORALS
64896067510,5,ADHD,CHRONIC,ORALS
64896068151,5,PAIN,ACUTE,OTHER SYSTEMICS
64896068251,5,PAIN,ACUTE,OTHER SYSTEMICS
64896069151,1,PAIN,ACUTE,ORALS
64896069250,1,PAIN,ACUTE,ORALS
65224031060,4,PAIN,ACUTE,ORALS
65224031560,4,PAIN,ACUTE,ORALS
65224032060,2,PAIN,ACUTE,ORALS
65224033060,2,PAIN,ACUTE,ORALS
65224034060,2,PAIN,ACUTE,ORALS
65224035060,1,PAIN,ACUTE,ORALS
65224080022,3,ANTIBACTERIALS,ACUTE,ORALS
65224080402,3,ANTIBACTERIALS,ACUTE,ORALS
65224085009,1,PAIN,ACUTE,ORALS
65224086009,1,PAIN,ACUTE,ORALS
65293001503,4,ANTIBACTERIALS,ACUTE,INJECTABLES
65483009306,3,,,
65483011607,5,ONCOLOGICS,CHRONIC,INJECTABLES
65483059010,1,IMMUNOSUPPRESSANTS,ACUTE,ORALS
65483089403,4,,,
65483089503,4,,,
65483099110,1,ANTIGOUT PREPS,CHRONIC,ORALS
65483099310,1,ANTIGOUT PREPS,CHRONIC,ORALS
65597010130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010303,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010390,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010403,3,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010490,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010690,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010790,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011190,3,,,
65597011230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011290,3,,,
65597011330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011390,3,,,
65597011430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011490,3,,,
65597011530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011690,3,,,
65597011730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011790,3,,,
65597011830,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011890,3,,,
65597020130,3,ANTICOAGULANTS,CHRONIC,ORALS
65597020205,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020230,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020290,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020305,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020330,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020390,1,ANTICOAGULANTS,CHRONIC,ORALS
65597040220,5,ONCOLOGICS,ACUTE,ORALS
65597040601,5,ONCOLOGICS,ACUTE,INJECTABLES
65597070118,1,LIPID REGULATORS,CHRONIC,ORALS
65597090230,1,LIPID REGULATORS,CHRONIC,ORALS
65649010102,1,GI PRODUCTS,CHRONIC,ORALS
65649015090,5,GI PRODUCTS,ACUTE,ORALS
65649021124,5,ANTI-ULCERANTS,CHRONIC,ORALS
65649030103,4,GI PRODUCTS,ACUTE,ORALS
65649030302,5,GI PRODUCTS,ACUTE,ORALS
65649030303,5,GI PRODUCTS,ACUTE,ORALS
65649030304,3,GI PRODUCTS,ACUTE,ORALS
65649031112,5,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65649055102,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055103,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055107,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055204,1,GI PRODUCTS,ACUTE,INJECTABLES
65757040101,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040103,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040203,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040301,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040303,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040401,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040403,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65757050003,5,MENTAL HEALTH,CHRONIC,INJECTABLES
65976010001,4,GI PRODUCTS,ACUTE,INJECTABLES
66019030310,3,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030410,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030501,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030510,4,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030601,5,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030610,5,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66215001660,1,ONCOLOGICS,ACUTE,DERMATOLOGICALS
66215010103,2,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010106,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010206,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010356,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215020190,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66215030200,4,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215030300,4,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215030330,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215050115,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215050130,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060206,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060214,4,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060406,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060606,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060806,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061006,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061206,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061406,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061606,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215062820,5,OTHER CARDIOVASCULARS,ACUTE,ORALS
66220001703,4,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
66302010101,4,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010201,5,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010501,5,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302011001,4,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302020601,4,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020602,4,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020603,3,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302046760,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66490004101,3,PAIN,ACUTE,INJECTABLES
66490069010,4,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66490069110,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66582031131,1,LIPID REGULATORS,CHRONIC,ORALS
66582031154,3,LIPID REGULATORS,CHRONIC,ORALS
66582031182,3,LIPID REGULATORS,CHRONIC,ORALS
66582031231,1,LIPID REGULATORS,CHRONIC,ORALS
66582031254,1,LIPID REGULATORS,CHRONIC,ORALS
66582031282,3,LIPID REGULATORS,CHRONIC,ORALS
66582031287,3,LIPID REGULATORS,CHRONIC,ORALS
66582031331,3,LIPID REGULATORS,CHRONIC,ORALS
66582031354,3,LIPID REGULATORS,CHRONIC,ORALS
66582031374,3,LIPID REGULATORS,CHRONIC,ORALS
66582031386,3,LIPID REGULATORS,CHRONIC,ORALS
66582031531,3,LIPID REGULATORS,CHRONIC,ORALS
66582031554,3,LIPID REGULATORS,CHRONIC,ORALS
66582031566,2,LIPID REGULATORS,CHRONIC,ORALS
66582031574,3,LIPID REGULATORS,CHRONIC,ORALS
66582041428,1,LIPID REGULATORS,CHRONIC,ORALS
66582041429,2,LIPID REGULATORS,CHRONIC,ORALS
66582041431,1,LIPID REGULATORS,CHRONIC,ORALS
66582041454,1,LIPID REGULATORS,CHRONIC,ORALS
66582041474,1,LIPID REGULATORS,CHRONIC,ORALS
66582041476,1,LIPID REGULATORS,CHRONIC,ORALS
66621400001,3,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658010260,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658010560,3,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658011060,3,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658012060,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658020490,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658023407,5,IMMUNOLOGY,CHRONIC,INJECTABLES
66658023428,3,IMMUNOLOGY,CHRONIC,INJECTABLES
66733094823,4,ONCOLOGICS,ACUTE,INJECTABLES
66733095823,5,ONCOLOGICS,ACUTE,INJECTABLES
66758020854,3,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INSERTS/IMPLANTS
66869010490,5,LIPID REGULATORS,CHRONIC,ORALS
66869020490,5,LIPID REGULATORS,CHRONIC,ORALS
66869040490,5,LIPID REGULATORS,CHRONIC,ORALS
67108356509,3,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
67253058042,5,,,
67253058043,3,,,
67253058044,3,,,
67253058045,3,,,
67253058046,5,,,
67308010101,3,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67308010106,4,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67386011101,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386013051,5,PAIN,ACUTE,INJECTABLES
67386021165,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031321,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031401,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031501,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386042101,1,OTHER CNS,CHRONIC,ORALS
67386042201,1,OTHER CNS,CHRONIC,ORALS
67386082019,5,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082119,5,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082219,5,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67457059210,1,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457059304,5,,,
67457059406,1,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457059508,2,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457083306,5,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
67546011112,5,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546011114,5,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546021221,5,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67857070001,4,,,
67857080445,4,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080451,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080490,2,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67871011104,2,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS
67919001101,1,ANTIBACTERIALS,ACUTE,INJECTABLES
67919001201,2,ANTIBACTERIALS,ACUTE,INJECTABLES
67919001202,4,ANTIBACTERIALS,ACUTE,INJECTABLES
67919002010,4,GI PRODUCTS,ACUTE,ORALS
67919003001,5,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004001,4,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004101,4,ANTIBACTERIALS,ACUTE,ORALS
67919004102,5,ANTIBACTERIALS,ACUTE,ORALS
67979051143,4,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
68012005201,3,ANTI-ULCERANTS,CHRONIC,ORALS
68012005230,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012005401,3,ANTI-ULCERANTS,CHRONIC,ORALS
68012005430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012010230,3,ANTI-ULCERANTS,CHRONIC,ORALS
68012010430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012035002,1,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
68040060116,1,PAIN,CHRONIC,ORALS
68040060216,1,PAIN,CHRONIC,ORALS
68040060516,1,PAIN,CHRONIC,ORALS
68040060616,1,PAIN,CHRONIC,ORALS
68135005890,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135010001,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135030002,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135030122,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135048211,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135067340,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135067345,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135075620,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68152010100,2,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
68180020201,3,ANTIBACTERIALS,ACUTE,ORALS
68180020203,1,ANTIBACTERIALS,ACUTE,ORALS
68220005510,1,OTHER HORMONES,CHRONIC,ORALS
68546014256,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546017060,5,OTHER CNS,CHRONIC,ORALS
68546017160,5,OTHER CNS,CHRONIC,ORALS
68546017260,5,OTHER CNS,CHRONIC,ORALS
68546022956,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546031730,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68546032512,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68712004401,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
68727010001,4,OTHER CNS,CHRONIC,ORALS
68727035001,5,OTHER CNS,CHRONIC,ORALS
68727035101,5,OTHER CNS,CHRONIC,ORALS
68817013450,5,ONCOLOGICS,ACUTE,INJECTABLES
68875010201,5,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68875010301,4,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68875020202,2,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020302,2,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020402,2,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020502,2,OSTEOPOROSIS,CHRONIC,INJECTABLES
68968051408,5,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68968052508,5,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68968907503,1,OTHER WOMEN'S HEALTH,ACUTE,ORALS
68982013901,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014101,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014201,4,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014301,4,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014501,2,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014701,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014901,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982015101,5,BLOOD COAGULATION,CHRONIC,INJECTABLES
69171039801,5,ONCOLOGICS,ACUTE,INJECTABLES
69344010101,5,PAIN,CHRONIC,ORALS
69344010233,5,PAIN,CHRONIC,"RECTALS,SYST"
69344020229,5,PAIN,ACUTE,ORALS
69344020329,5,PAIN,ACUTE,ORALS
69344020429,5,PAIN,ACUTE,ORALS
69344020523,5,PAIN,ACUTE,ORALS
