ndc,cluster,class,acute_chronic,form
63459091236,99,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091859,218,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63481002509,99,PAIN,ACUTE,ORALS
63481016038,218,ONCOLOGICS,CHRONIC,ORALS
63481042105,99,EAR TREATMENTS&EYE-EAR COMBOS,ACUTE,OTICS
63481061270,218,PAIN,ACUTE,ORALS
63481061370,218,PAIN,ACUTE,ORALS
63481062370,99,PAIN,ACUTE,ORALS
63481062385,218,PAIN,ACUTE,ORALS
63481062770,218,PAIN,ACUTE,ORALS
63481062870,218,PAIN,ACUTE,ORALS
63481062970,206,PAIN,ACUTE,ORALS
63481068447,206,PAIN,CHRONIC,DERMATOLOGICALS
63481081260,218,PAIN,ACUTE,ORALS
63481081360,218,PAIN,ACUTE,ORALS
63481081460,218,PAIN,ACUTE,ORALS
63481081560,218,PAIN,ACUTE,ORALS
63481081660,0,PAIN,ACUTE,ORALS
63481081760,0,PAIN,ACUTE,ORALS
63481081860,0,PAIN,ACUTE,ORALS
63653117101,218,ANTICOAGULANTS,CHRONIC,ORALS
63653117103,218,ANTICOAGULANTS,CHRONIC,ORALS
63653117105,218,ANTICOAGULANTS,CHRONIC,ORALS
63653117106,99,ANTICOAGULANTS,CHRONIC,ORALS
63653133202,218,ANTICOAGULANTS,CHRONIC,ORALS
63833051802,218,BLOOD COAGULATION,ACUTE,OTHER SYSTEMICS
63833082802,218,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
63833082902,99,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
63851050102,99,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
64011060128,243,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,VAGINALS
64011070104,218,OTHER WOMEN'S HEALTH,ACUTE,INJECTABLES
64116012101,218,ALL OTHER RESPIRATORY,ACUTE,ORALS
64208775201,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64208775301,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64370053201,218,ONCOLOGICS,ACUTE,INJECTABLES
64406000501,206,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000602,265,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000703,206,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000801,289,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001101,102,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001201,220,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001501,207,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001601,206,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406002001,218,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406002003,218,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406005801,218,OTHER CNS,CHRONIC,INJECTABLES
64406080101,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080201,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080301,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080401,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080501,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080601,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080701,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080801,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406080901,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406091101,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406092201,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406093301,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406094401,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406096601,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64406097701,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
64597030160,85,OTHER CNS,CHRONIC,ORALS
64764004613,99,ANTI-ULCERANTS,CHRONIC,ORALS
64764008060,96,GI PRODUCTS,CHRONIC,ORALS
64764012103,218,ANTIDIABETICS,CHRONIC,ORALS
64764012303,218,ANTIDIABETICS,CHRONIC,ORALS
64764012403,218,ANTIDIABETICS,CHRONIC,ORALS
64764012530,218,ANTIDIABETICS,CHRONIC,ORALS
64764015104,218,ANTIDIABETICS,CHRONIC,ORALS
64764015560,218,ANTIDIABETICS,CHRONIC,ORALS
64764015860,218,ANTIDIABETICS,CHRONIC,ORALS
64764017130,220,ANTI-ULCERANTS,CHRONIC,ORALS
64764017530,175,ANTI-ULCERANTS,CHRONIC,ORALS
64764017590,220,ANTI-ULCERANTS,CHRONIC,ORALS
64764024060,127,GI PRODUCTS,ACUTE,ORALS
64764025030,99,ANTIDIABETICS,CHRONIC,ORALS
64764025103,218,ANTIDIABETICS,CHRONIC,ORALS
64764025303,218,ANTIDIABETICS,CHRONIC,ORALS
64764025403,218,ANTIDIABETICS,CHRONIC,ORALS
64764030020,54,IMMUNOLOGY,CHRONIC,INJECTABLES
64764030114,218,ANTIDIABETICS,CHRONIC,ORALS
64764030230,218,ANTIDIABETICS,CHRONIC,ORALS
64764030430,218,ANTIDIABETICS,CHRONIC,ORALS
64764031030,218,ANTIDIABETICS,CHRONIC,ORALS
64764033560,218,ANTIDIABETICS,CHRONIC,ORALS
64764033760,218,ANTIDIABETICS,CHRONIC,ORALS
64764045124,218,ANTIDIABETICS,CHRONIC,ORALS
64764051030,218,ANTIDIABETICS,CHRONIC,ORALS
64764054130,218,ANTI-ULCERANTS,CHRONIC,ORALS
64764054311,279,ANTI-ULCERANTS,CHRONIC,ORALS
64764054411,279,ANTI-ULCERANTS,CHRONIC,ORALS
64764062530,218,ANTIDIABETICS,CHRONIC,ORALS
64764067730,271,ANTIGOUT PREPS,CHRONIC,ORALS
64764070201,218,ANTI-ULCERANTS,CHRONIC,OTHER SYSTEMICS
64764070211,218,ANTI-ULCERANTS,CHRONIC,OTHER SYSTEMICS
64764072030,296,MENTAL HEALTH,CHRONIC,ORALS
64764073030,235,MENTAL HEALTH,CHRONIC,ORALS
64764075030,235,MENTAL HEALTH,CHRONIC,ORALS
64764080510,99,OTHER CNS,ACUTE,ORALS
64764080530,271,OTHER CNS,ACUTE,ORALS
64764091830,290,ANTIGOUT PREPS,CHRONIC,ORALS
64842102001,99,ONCOLOGICS,ACUTE,ORALS
64842102002,99,ONCOLOGICS,ACUTE,ORALS
64842102003,206,ONCOLOGICS,ACUTE,ORALS
64842102501,99,ONCOLOGICS,ACUTE,ORALS
64842102502,99,ONCOLOGICS,ACUTE,ORALS
64842102503,99,ONCOLOGICS,ACUTE,ORALS
64896067151,218,PAIN,ACUTE,ORALS
64896067250,99,PAIN,ACUTE,ORALS
64896067310,218,ADHD,CHRONIC,ORALS
64896067410,218,ADHD,CHRONIC,ORALS
64896067510,218,ADHD,CHRONIC,ORALS
64896068151,85,PAIN,ACUTE,OTHER SYSTEMICS
64896068251,206,PAIN,ACUTE,OTHER SYSTEMICS
64896069151,218,PAIN,ACUTE,ORALS
64896069250,218,PAIN,ACUTE,ORALS
65224031060,218,PAIN,ACUTE,ORALS
65224031560,218,PAIN,ACUTE,ORALS
65224032060,218,PAIN,ACUTE,ORALS
65224033060,218,PAIN,ACUTE,ORALS
65224034060,218,PAIN,ACUTE,ORALS
65224035060,218,PAIN,ACUTE,ORALS
65224080022,218,ANTIBACTERIALS,ACUTE,ORALS
65224080402,218,ANTIBACTERIALS,ACUTE,ORALS
65224085009,297,PAIN,ACUTE,ORALS
65224086009,218,PAIN,ACUTE,ORALS
65293001503,218,ANTIBACTERIALS,ACUTE,INJECTABLES
65483011607,99,ONCOLOGICS,CHRONIC,INJECTABLES
65483059010,218,IMMUNOSUPPRESSANTS,ACUTE,ORALS
65483099110,218,ANTIGOUT PREPS,CHRONIC,ORALS
65483099310,218,ANTIGOUT PREPS,CHRONIC,ORALS
65597010130,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010303,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010330,0,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010390,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010403,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010430,279,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010490,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010530,0,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010590,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010630,0,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010690,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010730,0,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010790,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011030,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011090,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011130,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011230,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011330,99,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011430,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011530,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011590,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011630,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011730,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011830,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597020130,218,ANTICOAGULANTS,CHRONIC,ORALS
65597020205,218,ANTICOAGULANTS,CHRONIC,ORALS
65597020230,218,ANTICOAGULANTS,CHRONIC,ORALS
65597020290,218,ANTICOAGULANTS,CHRONIC,ORALS
65597020305,218,ANTICOAGULANTS,CHRONIC,ORALS
65597020330,99,ANTICOAGULANTS,CHRONIC,ORALS
65597020390,218,ANTICOAGULANTS,CHRONIC,ORALS
65597040220,218,ONCOLOGICS,ACUTE,ORALS
65597040601,218,ONCOLOGICS,ACUTE,INJECTABLES
65597070118,279,LIPID REGULATORS,CHRONIC,ORALS
65597090230,206,LIPID REGULATORS,CHRONIC,ORALS
65649010102,218,GI PRODUCTS,CHRONIC,ORALS
65649015090,206,GI PRODUCTS,ACUTE,ORALS
65649021124,218,ANTI-ULCERANTS,CHRONIC,ORALS
65649030103,99,GI PRODUCTS,ACUTE,ORALS
65649030302,294,GI PRODUCTS,ACUTE,ORALS
65649030303,206,GI PRODUCTS,ACUTE,ORALS
65649030304,206,GI PRODUCTS,ACUTE,ORALS
65649031112,218,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65649055102,99,GI PRODUCTS,ACUTE,INJECTABLES
65649055103,96,GI PRODUCTS,ACUTE,INJECTABLES
65649055107,206,GI PRODUCTS,ACUTE,INJECTABLES
65649055204,206,GI PRODUCTS,ACUTE,INJECTABLES
65757040101,218,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040103,235,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040203,157,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040301,218,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040303,109,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040401,218,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040403,286,MENTAL HEALTH,CHRONIC,INJECTABLES
65757050003,243,MENTAL HEALTH,CHRONIC,INJECTABLES
65976010001,218,GI PRODUCTS,ACUTE,INJECTABLES
66019030310,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030410,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030501,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030510,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030601,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66019030610,218,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
66215001660,218,ONCOLOGICS,ACUTE,DERMATOLOGICALS
66215010103,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010106,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010206,0,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010356,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215020190,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66215030200,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215030300,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215030330,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215050115,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215050130,257,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060206,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060214,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060406,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060606,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060806,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061006,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061206,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061406,99,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061606,243,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215062820,218,OTHER CARDIOVASCULARS,ACUTE,ORALS
66220001703,218,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
66302010101,218,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010201,218,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010501,218,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302011001,218,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302020601,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020602,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020603,218,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302046760,202,OTHER CARDIOVASCULARS,ACUTE,ORALS
66490004101,218,PAIN,ACUTE,INJECTABLES
66490069010,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66490069110,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66582031131,218,LIPID REGULATORS,CHRONIC,ORALS
66582031154,218,LIPID REGULATORS,CHRONIC,ORALS
66582031182,218,LIPID REGULATORS,CHRONIC,ORALS
66582031231,0,LIPID REGULATORS,CHRONIC,ORALS
66582031254,218,LIPID REGULATORS,CHRONIC,ORALS
66582031282,218,LIPID REGULATORS,CHRONIC,ORALS
66582031287,218,LIPID REGULATORS,CHRONIC,ORALS
66582031331,0,LIPID REGULATORS,CHRONIC,ORALS
66582031354,218,LIPID REGULATORS,CHRONIC,ORALS
66582031374,218,LIPID REGULATORS,CHRONIC,ORALS
66582031386,218,LIPID REGULATORS,CHRONIC,ORALS
66582031531,218,LIPID REGULATORS,CHRONIC,ORALS
66582031554,218,LIPID REGULATORS,CHRONIC,ORALS
66582031566,218,LIPID REGULATORS,CHRONIC,ORALS
66582031574,218,LIPID REGULATORS,CHRONIC,ORALS
66582041428,218,LIPID REGULATORS,CHRONIC,ORALS
66582041429,218,LIPID REGULATORS,CHRONIC,ORALS
66582041431,153,LIPID REGULATORS,CHRONIC,ORALS
66582041454,279,LIPID REGULATORS,CHRONIC,ORALS
66582041474,279,LIPID REGULATORS,CHRONIC,ORALS
66582041476,218,LIPID REGULATORS,CHRONIC,ORALS
66621400001,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658010260,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658010560,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658011060,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658012060,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658020490,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658023407,142,IMMUNOLOGY,CHRONIC,INJECTABLES
66658023428,218,IMMUNOLOGY,CHRONIC,INJECTABLES
66733094823,218,ONCOLOGICS,ACUTE,INJECTABLES
66733095823,218,ONCOLOGICS,ACUTE,INJECTABLES
66758020854,127,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INSERTS/IMPLANTS
66869010490,206,LIPID REGULATORS,CHRONIC,ORALS
66869020490,220,LIPID REGULATORS,CHRONIC,ORALS
66869040490,296,LIPID REGULATORS,CHRONIC,ORALS
67108356509,218,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
67308010101,218,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67308010106,218,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67386011101,206,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386013051,218,PAIN,ACUTE,INJECTABLES
67386021165,96,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031321,0,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031401,271,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031501,271,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386042101,0,OTHER CNS,CHRONIC,ORALS
67386042201,0,OTHER CNS,CHRONIC,ORALS
67386082019,99,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082119,99,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082219,206,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67457059210,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457059406,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457059508,218,ANTICOAGULANTS,CHRONIC,INJECTABLES
67457083306,103,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
67546011112,96,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546011114,96,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546021221,218,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67857080445,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080451,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080490,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67871011104,218,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS
67919001101,0,ANTIBACTERIALS,ACUTE,INJECTABLES
67919001201,99,ANTIBACTERIALS,ACUTE,INJECTABLES
67919001202,218,ANTIBACTERIALS,ACUTE,INJECTABLES
67919002010,218,GI PRODUCTS,ACUTE,ORALS
67919003001,99,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004001,218,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004101,96,ANTIBACTERIALS,ACUTE,ORALS
67919004102,296,ANTIBACTERIALS,ACUTE,ORALS
67979051143,220,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
68012005201,218,ANTI-ULCERANTS,CHRONIC,ORALS
68012005230,218,ANTI-ULCERANTS,CHRONIC,ORALS
68012005401,218,ANTI-ULCERANTS,CHRONIC,ORALS
68012005430,218,ANTI-ULCERANTS,CHRONIC,ORALS
68012010230,218,ANTI-ULCERANTS,CHRONIC,ORALS
68012010430,99,ANTI-ULCERANTS,CHRONIC,ORALS
68012035002,290,OTHER HAEMATOLOGICALS,CHRONIC,INJECTABLES
68040060116,218,PAIN,CHRONIC,ORALS
68040060216,218,PAIN,CHRONIC,ORALS
68040060516,218,PAIN,CHRONIC,ORALS
68040060616,218,PAIN,CHRONIC,ORALS
68135005890,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135010001,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135030002,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135030122,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135048211,99,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135067340,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135067345,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135075620,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68152010100,218,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
68180020201,218,ANTIBACTERIALS,ACUTE,ORALS
68180020203,218,ANTIBACTERIALS,ACUTE,ORALS
68220005510,218,OTHER HORMONES,CHRONIC,ORALS
68546014256,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546017060,243,OTHER CNS,CHRONIC,ORALS
68546017160,243,OTHER CNS,CHRONIC,ORALS
68546017260,208,OTHER CNS,CHRONIC,ORALS
68546022956,0,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546031730,33,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68546032512,84,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68712004401,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
68727010001,218,OTHER CNS,CHRONIC,ORALS
68727035001,218,OTHER CNS,CHRONIC,ORALS
68727035101,99,OTHER CNS,CHRONIC,ORALS
68817013450,296,ONCOLOGICS,ACUTE,INJECTABLES
68875010201,198,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68875010301,218,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68875020202,96,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020302,290,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020402,290,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020502,290,OSTEOPOROSIS,CHRONIC,INJECTABLES
68968051408,296,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68968052508,206,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68968907503,218,OTHER WOMEN'S HEALTH,ACUTE,ORALS
68982013901,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014101,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014201,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014301,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014501,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014701,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982014901,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
68982015101,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
69171039801,218,ONCOLOGICS,ACUTE,INJECTABLES
69344010101,218,PAIN,CHRONIC,ORALS
69344010233,218,PAIN,CHRONIC,"RECTALS,SYST"
69344020229,218,PAIN,ACUTE,ORALS
69344020329,218,PAIN,ACUTE,ORALS
69344020429,218,PAIN,ACUTE,ORALS
69344020523,218,PAIN,ACUTE,ORALS
69344020623,218,PAIN,ACUTE,ORALS
69401000001,0,"VACCINES (PURE, COMB, OTHER)",ACUTE,ORALS
69401000002,220,"VACCINES (PURE, COMB, OTHER)",ACUTE,ORALS
69413033010,0,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
69413033030,218,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
69437020301,218,PAIN,ACUTE,ORALS
69437031601,218,PAIN,CHRONIC,ORALS
69437041601,218,PAIN,CHRONIC,ORALS
69442048001,218,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,ORALS
69489071160,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
69489072130,218,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
69516000530,208,GI PRODUCTS,CHRONIC,ORALS
69516001030,243,GI PRODUCTS,CHRONIC,ORALS
69547035302,186,OTHER CNS,CHRONIC,OTHER SYSTEMICS
69616021103,218,OTHER CNS,CHRONIC,ORALS
69616021106,218,OTHER CNS,CHRONIC,ORALS
69639010101,206,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
69639010201,218,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,INJECTABLES
69639012001,218,ONCOLOGICS,ACUTE,DERMATOLOGICALS
69654048001,218,"COUGH COLD, INCL FLU ANTIVIRALS",ACUTE,ORALS
69656010102,271,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
69656010330,243,ONCOLOGICS,ACUTE,ORALS
69656010390,218,ONCOLOGICS,ACUTE,ORALS
69660020191,218,ONCOLOGICS,ACUTE,ORALS
69660020291,218,ONCOLOGICS,ACUTE,ORALS
69660020391,99,ONCOLOGICS,ACUTE,ORALS
69668012020,218,"CORTICOSTEROIDS, PLAIN & COMBO",ACUTE,ORALS
69794020301,218,PAIN,CHRONIC,INJECTABLES
69794030401,218,PAIN,CHRONIC,INJECTABLES
69809012605,218,MENTAL HEALTH,CHRONIC,ORALS
69809012705,218,MENTAL HEALTH,CHRONIC,ORALS
69853020101,218,ANTICOAGULANTS,CHRONIC,ORALS
69865021002,99,PAIN,ACUTE,ORALS
69865022002,99,PAIN,ACUTE,ORALS
69865023002,99,PAIN,ACUTE,ORALS
69865024002,99,PAIN,ACUTE,ORALS
69865024502,99,PAIN,ACUTE,ORALS
69865025002,99,PAIN,ACUTE,ORALS
69865026002,99,PAIN,ACUTE,ORALS
69865026501,99,PAIN,ACUTE,ORALS
69911048102,218,BLOOD COAGULATION,CHRONIC,INJECTABLES
70020191001,218,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
70020191101,218,ONCOLOGICS,ACUTE,OTHER SYSTEMICS
70020191501,218,GI PRODUCTS,ACUTE,MOUTH & THROAT
70114010101,100,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
70127010001,218,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
70127010010,99,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
70183012584,99,GI PRODUCTS,ACUTE,ORALS
70194000330,296,GI PRODUCTS,CHRONIC,ORALS
70199000632,218,GENITO-URINARY ANTIBACTERIALS & ANTISEPTICS & ANTI,ACUTE,ORALS
70199001590,218,ANTIGOUT PREPS,CHRONIC,ORALS
70199001690,218,ANTIGOUT PREPS,CHRONIC,ORALS
70255001002,218,ONCOLOGICS,ACUTE,ORALS
70255002501,218,ONCOLOGICS,ACUTE,ORALS
70255002502,218,ONCOLOGICS,ACUTE,ORALS
70255002503,218,ONCOLOGICS,ACUTE,ORALS
